% signal t-range (nanoseconds):	0.0000000	912.00000
% breakpoint	1	1.8467581
% svcs	1	0	0	0
% svcs	2	15	34	34
0.0000000	0.39470259	0.46710090
8.0000000	0.39440688	0.45132835
16.000000	0.38592143	0.42204381
24.000000	0.36513200	0.38255611
32.000000	0.33570166	0.33687391
40.000000	0.30145902	0.28906887
48.000000	0.26259098	0.24257225
56.000000	0.22021956	0.19980660
64.000000	0.17775938	0.16205572
72.000000	0.13718858	0.12962426
80.000000	0.10152606	0.10217400
88.000000	0.073127827	0.079068595
96.000000	0.050822506	0.059689285
104.00000	0.033202067	0.043575066
112.00000	0.021024555	0.030448627
120.00000	0.013983952	0.020151997
128.00000	0.010660336	0.012514500
136.00000	0.010234501	0.0072941432
144.00000	0.010150980	0.0041190782
152.00000	0.0090745782	0.0025147683
160.00000	0.0071722583	0.0019738824
168.00000	0.0043457490	0.0019800197
176.00000	0.0019664011	0.0021015058
184.00000	0.00052157753	0.0019995253
192.00000	-0.00034944825	0.0014113879
200.00000	-0.00065317499	0.00021718930
208.00000	-0.0018251919	-0.0016328588
216.00000	-0.0044352896	-0.0041146948
224.00000	-0.0080022015	-0.0070936401
232.00000	-0.012380434	-0.010405813
240.00000	-0.016240718	-0.013866233
248.00000	-0.018917454	-0.017269989
256.00000	-0.020787732	-0.020437752
264.00000	-0.021937533	-0.023241867
272.00000	-0.023173161	-0.025607168
280.00000	-0.024962346	-0.027473064
288.00000	-0.026869768	-0.028814257
296.00000	-0.028596108	-0.029641771
304.00000	-0.029857362	-0.029966838
312.00000	-0.030401837	-0.029795506
320.00000	-0.030251633	-0.029135057
328.00000	-0.029510159	-0.028012737
336.00000	-0.028013187	-0.026470772
344.00000	-0.025705844	-0.024518055
352.00000	-0.022824607	-0.022176079
360.00000	-0.019530624	-0.019485620
368.00000	-0.016009633	-0.016485167
376.00000	-0.012445964	-0.013230930
384.00000	-0.0088256233	-0.0097593524
392.00000	-0.0051092175	-0.0061133518
400.00000	-0.0014692366	-0.0023629134
408.00000	0.0020235210	0.0014396766
416.00000	0.0054240729	0.0052515818
424.00000	0.0087062636	0.0090263910
432.00000	0.012024229	0.012720836
440.00000	0.015473376	0.016278323
448.00000	0.018872453	0.019627258
456.00000	0.022093418	0.022696867
464.00000	0.025097212	0.025450186
472.00000	0.027771393	0.027865752
480.00000	0.030144299	0.029931928
488.00000	0.032270827	0.031672871
496.00000	0.033893125	0.033110834
504.00000	0.034972540	0.034254659
512.00000	0.035543024	0.035124002
520.00000	0.035571207	0.035720676
528.00000	0.035489965	0.036030115
536.00000	0.035430174	0.036024041
544.00000	0.035318890	0.035677663
552.00000	0.035196887	0.034999711
560.00000	0.034539902	0.034000168
568.00000	0.033166251	0.032700597
576.00000	0.031251564	0.031143163
584.00000	0.028808364	0.029349679
592.00000	0.026409383	0.027331362
600.00000	0.024363070	0.025103059
608.00000	0.022413671	0.022689195
616.00000	0.020486930	0.020129749
624.00000	0.018297151	0.017467936
632.00000	0.015571229	0.014739723
640.00000	0.012635512	0.011976844
648.00000	0.0097529800	0.0092155836
656.00000	0.0067015651	0.0064784281
664.00000	0.0036144783	0.0037687410
672.00000	0.00047245173	0.0011129082
680.00000	-0.0028998734	-0.0014548390
688.00000	-0.0056167616	-0.0039196464
696.00000	-0.0074117690	-0.0062564210
704.00000	-0.0085726044	-0.0084484212
712.00000	-0.0090939221	-0.010482596
720.00000	-0.010055869	-0.012337786
728.00000	-0.011938773	-0.014003765
736.00000	-0.014303421	-0.015470974
744.00000	-0.016965967	-0.016732258
752.00000	-0.019090586	-0.017782603
760.00000	-0.020212017	-0.018609279
768.00000	-0.020595364	-0.019221881
776.00000	-0.020406964	-0.019637993
784.00000	-0.020002870	-0.019855033
792.00000	-0.019592758	-0.019863993
800.00000	-0.019174657	-0.019656186
808.00000	-0.018681259	-0.019217103
816.00000	-0.018010974	-0.018532578
824.00000	-0.017286942	-0.017608448
832.00000	-0.016237484	-0.016463685
840.00000	-0.014656449	-0.015119498
848.00000	-0.013136779	-0.013618654
856.00000	-0.011669854	-0.012009271
864.00000	-0.010403621	-0.010326495
872.00000	-0.0097818337	-0.0086051315
880.00000	-0.0084960011	-0.0068635984
888.00000	-0.0060913635	-0.0051323835
896.00000	-0.0033068970	-0.0034740765
904.00000	-0.00037640754	-0.0019464477
912.00000	0.0013004035	-0.00060203930
