% signal t-range (nanoseconds):	0.0000000	912.00000
% breakpoint	1	1.9341360
% svcs	1	0	0	0
% svcs	2	15	34	34
0.0000000	0.23412895	0.29159763
8.0000000	0.23305854	0.28038332
16.000000	0.22610755	0.25919516
24.000000	0.21047867	0.23001770
32.000000	0.18867036	0.19540478
40.000000	0.16340105	0.15815477
48.000000	0.13438436	0.12091832
56.000000	0.10237723	0.085906836
64.000000	0.069898036	0.054687359
72.000000	0.038462101	0.028118715
80.000000	0.010975970	0.0064172615
88.000000	-0.010752091	-0.010695139
96.000000	-0.027231946	-0.023778317
104.00000	-0.038940853	-0.033479663
112.00000	-0.046577034	-0.040374287
120.00000	-0.050741992	-0.044871761
128.00000	-0.051853095	-0.047210393
136.00000	-0.050434917	-0.047491988
144.00000	-0.046846801	-0.045773317
152.00000	-0.041366559	-0.042151370
160.00000	-0.034719521	-0.036825748
168.00000	-0.027633898	-0.030146250
176.00000	-0.020181705	-0.022585963
184.00000	-0.012583858	-0.014704312
192.00000	-0.0054277447	-0.0070905104
200.00000	0.00094945073	-0.00026430176
208.00000	0.0060358709	0.0053588403
216.00000	0.0094872351	0.0095120128
224.00000	0.011501875	0.012109337
232.00000	0.012352841	0.013208851
240.00000	0.012080826	0.012988417
248.00000	0.010771011	0.011715437
256.00000	0.0088130382	0.0096961819
264.00000	0.0065494608	0.0072347731
272.00000	0.0041498346	0.0046071447
280.00000	0.0017919415	0.0020570483
288.00000	-0.00033139739	-0.00022413177
296.00000	-0.0021171399	-0.0021030987
304.00000	-0.0033870854	-0.0034904654
312.00000	-0.0040312714	-0.0043357970
320.00000	-0.0041366074	-0.0046262869
328.00000	-0.0038051353	-0.0043904345
336.00000	-0.0030831405	-0.0036924536
344.00000	-0.0020355628	-0.0026087915
352.00000	-0.00078072198	-0.0012405983
360.00000	0.00056817567	0.00029148190
368.00000	0.0019124911	0.0018652717
376.00000	0.0031903796	0.0033585605
384.00000	0.0043056385	0.0046720051
392.00000	0.0051640359	0.0057240270
400.00000	0.0057919783	0.0064452044
408.00000	0.0061970075	0.0067967001
416.00000	0.0063124838	0.0067666420
424.00000	0.0061231122	0.0063644039
432.00000	0.0055987951	0.0056225007
440.00000	0.0047155384	0.0045882459
448.00000	0.0035702891	0.0033193979
456.00000	0.0022878893	0.0018845104
464.00000	0.00085707302	0.00036843422
472.00000	-0.00070632897	-0.0011428585
480.00000	-0.0022426521	-0.0025709585
488.00000	-0.0036345777	-0.0038384431
496.00000	-0.0048118749	-0.0048848499
504.00000	-0.0056993117	-0.0056702901
512.00000	-0.0062906829	-0.0061643235
520.00000	-0.0066114965	-0.0063565958
528.00000	-0.0065840037	-0.0062565406
536.00000	-0.0061984724	-0.0058930904
544.00000	-0.0055257372	-0.0053079645
552.00000	-0.0046247572	-0.0045422102
560.00000	-0.0036318683	-0.0036456675
568.00000	-0.0026115858	-0.0026681851
576.00000	-0.0016141126	-0.0016512952
584.00000	-0.00070688476	-0.00064092979
592.00000	0.00020508296	0.00031834553
600.00000	0.0011376672	0.0011893822
608.00000	0.0020211895	0.0019445160
616.00000	0.0028370146	0.0025678588
624.00000	0.0034312001	0.0030509449
632.00000	0.0037265392	0.0033895453
640.00000	0.0037928634	0.0035856051
648.00000	0.0036740527	0.0036505086
656.00000	0.0034633658	0.0035962953
664.00000	0.0032247011	0.0034311779
672.00000	0.0029515951	0.0031738890
680.00000	0.0026444132	0.0028459222
688.00000	0.0023000173	0.0024601213
696.00000	0.0019154120	0.0020328788
704.00000	0.0015064292	0.0015774828
712.00000	0.0010889591	0.0011064299
720.00000	0.00066059647	0.00063596777
728.00000	0.00023098591	0.00017790672
736.00000	-0.00018871972	-0.00025685236
744.00000	-0.00059660343	-0.00065909363
752.00000	-0.00095691179	-0.0010207255
760.00000	-0.0012480748	-0.0013302367
768.00000	-0.0014857741	-0.0015844817
776.00000	-0.0016640690	-0.0017836274
784.00000	-0.0017961709	-0.0019213235
792.00000	-0.0019171737	-0.0019916679
800.00000	-0.0019685986	-0.0019926358
808.00000	-0.0019072747	-0.0019230580
816.00000	-0.0018116777	-0.0017832750
824.00000	-0.0016713984	-0.0015807094
832.00000	-0.0015132299	-0.0013254648
840.00000	-0.0013921347	-0.0010256926
848.00000	-0.0011108414	-0.00069637358
856.00000	-0.00063916625	-0.00035451660
864.00000	-0.000028366239	-0.000012883476
872.00000	0.00071292027	0.00031548246
880.00000	0.0012592227	0.00062569171
888.00000	0.0015288337	0.00091223936
896.00000	0.0015271991	0.0011625555
904.00000	0.0011961295	0.0013709202
912.00000	0.00098195870	0.0015352685
