% signal t-range (microseconds):	0.0000000	912.00000
% threshold	1	64
% threshold	2	37
% threshold	3	0
% threshold	4	0
% threshold	5	0
% threshold	6	0
0.0000000	0.33569186	0.33454765	
8.0000000	0.33442303	0.33385481	
16.000000	0.32377890	0.32256076	
24.000000	0.29920729	0.29978550	
32.000000	0.26508669	0.26770624	
40.000000	0.22587343	0.22668455	
48.000000	0.18198181	0.18285808	
56.000000	0.13495557	0.13344215	
64.000000	0.088487333	0.086158913	
72.000000	0.044789809	0.043974625	
80.000000	0.0076580958	0.0084924505	
88.000000	-0.020457451	-0.019379633	
96.000000	-0.040417720	-0.040921733	
104.00000	-0.053274570	-0.052627088	
112.00000	-0.059655913	-0.058848958	
120.00000	-0.060213134	-0.061267767	
128.00000	-0.056322031	-0.057575861	
136.00000	-0.049291593	-0.047545122	
144.00000	-0.039779510	-0.038969265	
152.00000	-0.028548592	-0.029244787	
160.00000	-0.016581337	-0.017376860	
168.00000	-0.0045943575	-0.0053156304	
176.00000	0.0064889070	0.0065108595	
184.00000	0.016041289	0.016351912	
192.00000	0.023926545	0.025679042	
200.00000	0.030045605	0.029591673	
208.00000	0.034467223	0.032989996	
216.00000	0.037277873	0.038278492	
224.00000	0.038487605	0.038578249	
232.00000	0.038203417	0.038465714	
240.00000	0.036554238	0.035615306	
248.00000	0.033628438	0.033177697	
256.00000	0.029750221	0.031149304	
264.00000	0.025322507	0.025033821	
272.00000	0.020335704	0.019631561	
280.00000	0.014859348	0.014932423	
288.00000	0.0093862399	0.0098397619	
296.00000	0.0042903504	0.0043602510	
304.00000	-0.00020425657	0.000062221022	
312.00000	-0.0038811990	-0.0044454685	
320.00000	-0.0066737089	-0.0066877462	
328.00000	-0.0086395926	-0.0083042950	
336.00000	-0.0095980876	-0.010230576	
344.00000	-0.0094738281	-0.0095879456	
352.00000	-0.0085577141	-0.0073153120	
360.00000	-0.0071111607	-0.0076933401	
368.00000	-0.0052901554	-0.0057612981	
376.00000	-0.0032569901	-0.0026660366	
384.00000	-0.0011730403	-0.0016388894	
392.00000	0.00083232264	0.0016445206	
400.00000	0.0026013200	0.0014403591	
408.00000	0.0040690791	0.0052646901	
416.00000	0.0051619792	0.0042980027	
424.00000	0.0058458706	0.0064199886	
432.00000	0.0062591142	0.0049486596	
440.00000	0.0063904904	0.0074514614	
448.00000	0.0063436945	0.0064283680	
456.00000	0.0062917657	0.0065632180	
464.00000	0.0059012523	0.0052966372	
472.00000	0.0050898125	0.0052732336	
480.00000	0.0040763791	0.0042633858	
488.00000	0.0029251944	0.0030992705	
496.00000	0.0020973256	0.00056894555	
504.00000	0.0018395685	0.0031735741	
512.00000	0.0019454345	0.0025946340	
520.00000	0.0022800634	0.0010253248	
528.00000	0.0026153909	0.0031576852	
536.00000	0.0027955377	0.0021531795	
544.00000	0.0028327988	0.0035250979	
552.00000	0.0027423146	0.0035730294	
560.00000	0.0025337160	0.00074146886	
568.00000	0.0022187488	0.0028072119	
576.00000	0.0018206408	0.0014043049	
584.00000	0.0013458235	0.0027420684	
592.00000	0.00081337446	0.00022026869	
600.00000	0.00027250721	0.0012325486	
608.00000	-0.00031626916	-0.0019692630	
616.00000	-0.00097482396	-0.0015108307	
624.00000	-0.0015935689	-0.00045086422	
632.00000	-0.0021724247	-0.0023100942	
640.00000	-0.0026600741	-0.0024863628	
648.00000	-0.0029491786	-0.0032753057	
656.00000	-0.0032786222	-0.0032859959	
664.00000	-0.0037354649	-0.0023996697	
672.00000	-0.0041571356	-0.0052053144	
680.00000	-0.0044910992	-0.0050463580	
688.00000	-0.0044941592	-0.0049474638	
696.00000	-0.0040168455	-0.0025939053	
704.00000	-0.0032216218	-0.0028017493	
712.00000	-0.0022464023	-0.0036704135	
720.00000	-0.0011529162	-0.0013289407	
728.00000	-0.000033265643	0.00088284239	
736.00000	0.0010539536	0.0011437049	
744.00000	0.0020841190	0.0019128234	
752.00000	0.0029073419	0.0024087257	
760.00000	0.0034618546	0.0044543658	
768.00000	0.0037745510	0.0027607023	
776.00000	0.0038339865	0.0037058418	
784.00000	0.0037759737	0.0049607062	
792.00000	0.0036856216	0.0027428019	
800.00000	0.0034873323	0.0042625153	
808.00000	0.0031669588	0.0021695137	
816.00000	0.0026922300	0.0022080121	
824.00000	0.0019938014	0.0033673468	
832.00000	0.0012074177	0.0014429909	
840.00000	0.00045291117	-0.000020508559	
848.00000	-0.00040974493	-0.00079065012	
856.00000	-0.0013323395	-0.0020447298	
864.00000	-0.0023096771	-0.0010879955	
872.00000	-0.0033859572	-0.0033061121	
880.00000	-0.0041188707	-0.0039417976	
888.00000	-0.0044249438	-0.0047126035	
896.00000	-0.0043337730	-0.0048706936	
904.00000	-0.0037649085	-0.0041866601	
912.00000	-0.0034097571	-0.0028979906	
