% signal t-range (nanoseconds):	0.0000000	1712.0000
% breakpoint	1	1.8718130
% svcs	1	0	0	0
% svcs	2	15	64	64
0.0000000	0.37231017	0.44131883
8.0000000	0.37184770	0.42616990
16.000000	0.36346777	0.39806145
24.000000	0.34318073	0.36021117
32.000000	0.31474138	0.31650870
40.000000	0.28185880	0.27087548
48.000000	0.24470992	0.22657379
56.000000	0.20465958	0.18586228
64.000000	0.16446855	0.14990390
72.000000	0.12561098	0.11895030
80.000000	0.091856912	0.092677325
88.000000	0.065337759	0.070521381
96.000000	0.045091387	0.051953777
104.00000	0.030237834	0.036589470
112.00000	0.019249368	0.024184427
120.00000	0.011324050	0.014551217
128.00000	0.0056033216	0.0074600888
136.00000	0.0011298032	0.0025900256
144.00000	-0.0012882405	-0.00048106883
152.00000	-0.0017628033	-0.0022251626
160.00000	-0.0010488825	-0.0031077126
168.00000	0.00064186130	-0.0035392077
176.00000	0.0012404254	-0.0038462666
184.00000	-0.00019441530	-0.0042770935
192.00000	-0.0030461527	-0.0050045828
200.00000	-0.0070695614	-0.0061413380
208.00000	-0.010725320	-0.0077369897
216.00000	-0.013273384	-0.0097760501
224.00000	-0.015030485	-0.012182213
232.00000	-0.016051098	-0.014821674
240.00000	-0.017357797	-0.017536880
248.00000	-0.019393888	-0.020165832
256.00000	-0.021828182	-0.022571829
264.00000	-0.024558629	-0.024661385
272.00000	-0.026752915	-0.026375678
280.00000	-0.027972226	-0.027692711
288.00000	-0.028496182	-0.028609066
296.00000	-0.028407168	-0.029125350
304.00000	-0.028148100	-0.029261207
312.00000	-0.028053442	-0.029024185
320.00000	-0.027810243	-0.028434613
328.00000	-0.027190957	-0.027510387
336.00000	-0.026275237	-0.026243654
344.00000	-0.024941357	-0.024630411
352.00000	-0.023247243	-0.022643156
360.00000	-0.021355604	-0.020250657
368.00000	-0.018728967	-0.017458307
376.00000	-0.015267268	-0.014292935
384.00000	-0.011195925	-0.010824369
392.00000	-0.0065973123	-0.0071706820
400.00000	-0.0023093583	-0.0034523106
408.00000	0.0013614564	0.00022751685
416.00000	0.0044714234	0.0037849472
424.00000	0.0069408989	0.0071789288
432.00000	0.0096175798	0.010412175
440.00000	0.012740876	0.013482268
448.00000	0.016149231	0.016374214
456.00000	0.019890183	0.019070525
464.00000	0.022887804	0.021527197
472.00000	0.024765905	0.023691478
480.00000	0.025783980	0.025535246
488.00000	0.025952957	0.027063802
496.00000	0.026416571	0.028301550
504.00000	0.027611269	0.029283316
512.00000	0.029249840	0.030053031
520.00000	0.031264832	0.030632589
528.00000	0.032557243	0.031010340
536.00000	0.032726259	0.031154211
544.00000	0.031952478	0.031031240
552.00000	0.030242128	0.030621783
560.00000	0.028709810	0.029913403
568.00000	0.027704621	0.028914992
576.00000	0.027115176	0.027662473
584.00000	0.027046567	0.026192080
592.00000	0.026191985	0.024534958
600.00000	0.024175801	0.022709287
608.00000	0.021255536	0.020737836
616.00000	0.017346051	0.018649473
624.00000	0.014095408	0.016458089
632.00000	0.012135914	0.014182907
640.00000	0.010986837	0.011842382
