% signal t-range:	0.0000000	912.00000
% breakpoint	1	1.8467581
% svcs	1	0	0	0
% svcs	2	15	34	34
1.0000000	0.000039194877	0.000039194877	0.000039194877
1.0438596	0.000044428019	0.000044428019	0.000044428019
1.0877193	0.000050023732	0.000050023732	0.000050023732
1.1315789	0.000056164143	0.000056164143	0.000056164143
1.1754386	0.000062770761	0.000062770761	0.000062770761
1.2192982	0.000069857923	0.000069857923	0.000069857923
1.2631579	0.000077628532	0.000077628532	0.000077628532
1.3070175	0.000085824370	0.000085824370	0.000085824370
1.3508772	0.000094553572	0.000094553572	0.000094553572
1.3947368	0.00010364444	0.00010364444	0.00010364444
1.4385965	0.00011378896	0.00011378896	0.00011378896
1.4824561	0.00012405836	0.00012405836	0.00012405836
1.5263158	0.00013509870	0.00013509870	0.00013509870
1.5701754	0.00014686374	0.00014686374	0.00014686374
1.6140351	0.00015927891	0.00015927891	0.00015927891
1.6578947	0.00017256264	0.00017256264	0.00017256264
1.7017544	0.00018678657	0.00018678657	0.00018678657
1.7456140	0.00020105430	0.00020105430	0.00020105430
1.7894737	0.00021614806	0.00021614806	0.00021614806
1.8333333	0.00023283328	0.00023283328	0.00023283328
1.8771930	0.011655256	0.0066058682	0.011924476
1.9210526	0.017687376	0.017456782	0.027125215
1.9649123	0.037764266	0.026302312	0.037949665
2.0087719	0.038152458	0.035562375	0.040931759
2.0526316	0.056457437	0.056321923	0.063864114
2.0964912	0.070733461	0.066246727	0.070852584
2.1403509	0.063800423	0.061437249	0.063839709
2.1842105	0.062015135	0.061906625	0.065596528
2.2280702	0.063966936	0.063966936	0.065239946
2.2719298	0.051550251	0.049218597	0.051602274
2.3157895	0.033414624	0.031336015	0.033456809
2.3596491	0.021276083	0.021237044	0.022811629
2.4035088	0.019606720	0.019507098	0.023134518
2.4473684	0.022197999	0.022187522	0.022655019
2.4912281	0.017481392	0.015620881	0.017551073
2.5350877	0.0069687558	0.0057041341	0.0070213591
2.5789474	-0.0013135271	-0.0020978742	-0.0012880322
2.6228070	-0.0034437310	-0.0040933653	-0.0033999017
2.6666667	0.0019940244	0.0019676219	0.0023470898
2.7105263	0.015017287	0.014968361	0.016370519
2.7543860	0.032310762	0.032277717	0.033563850
2.7982456	0.048342766	0.048342766	0.048524294
2.8421053	0.058942962	0.057982772	0.058982630
2.8859649	0.063068868	0.061806886	0.063112681
2.9298246	0.061809839	0.060928233	0.061838187
2.9736842	0.056649233	0.056336982	0.056659458
3.0175439	0.048642650	0.048632462	0.048763432
3.0614035	0.038574252	0.038560486	0.038885017
3.1052632	0.027366084	0.027346603	0.027781963
3.1491228	0.016207154	0.016181474	0.016752412
3.1929825	0.0063466752	0.0063145092	0.0070703470
3.2368421	-0.0012326073	-0.0012693062	-0.00033756773
3.2807018	-0.0060443563	-0.0060812710	-0.0050656361
3.3245614	-0.0081417992	-0.0081735324	-0.0072212030
3.3684211	-0.0080019063	-0.0080236425	-0.0072869463
3.4122807	-0.0063323437	-0.0063414318	-0.0059332706
3.4561404	-0.0038801166	-0.0039423717	-0.0038467431
3.5000000	-0.0012903693	-0.0016102355	-0.0012731302
3.5438596	0.00096924371	0.00035744012	0.00099591634
3.5877193	0.0026261916	0.0018122051	0.0026587487
3.6315789	0.0035809005	0.0026625954	0.0036157911
3.6754386	0.0038641697	0.0029315347	0.0038983333
3.7192982	0.0035896235	0.0027147984	0.0036207581
3.7631579	0.0029110923	0.0021441549	0.0029377274
3.8070175	0.0019897379	0.0013589654	0.0020111672
3.8508772	0.00097203288	0.00048703020	0.00098816685
3.8947368	-0.000022521247	-0.00036630447	-0.000011333504
3.9385965	-0.00090607471	-0.0011225693	-0.00089921827
3.9824561	-0.0016218545	-0.0017300724	-0.0016185951
4.0263158	-0.0021404257	-0.0021610168	-0.0021400172
4.0701754	-0.0024544292	-0.0024562019	-0.0024072122
4.1140351	-0.0025729507	-0.0025763328	-0.0024753616
4.1578947	-0.0025162487	-0.0025207963	-0.0023825572
4.2017544	-0.0023112338	-0.0023166260	-0.0021523432
4.2456140	-0.0019878536	-0.0019938785	-0.0018115008
4.2894737	-0.0015763823	-0.0015829171	-0.0013875797
4.3333333	-0.0011055265	-0.0011125146	-0.00090711915
4.3771930	-0.00060121403	-0.00060864399	-0.00039446116
4.4210526	-0.000085926089	-0.000093811854	0.00012895492
4.4649123	0.00042156526	0.00041320020	0.00064492750
4.5087719	0.00090616988	0.00089730482	0.0011385554
4.5526316	0.0013562607	0.0013468866	0.0015981118
4.5964912	0.0017633390	0.0017534639	0.0020147965
4.6403509	0.0021216408	0.0021112929	0.0023824188
4.6842105	0.0024277252	0.0024169539	0.0026970492
4.7280702	0.0026800727	0.0026689473	0.0029566676
4.7719298	0.0028787111	0.0028673192	0.0031608252
4.8157895	0.0030248779	0.0030133227	0.0033103341
4.8596491	0.0031207261	0.0031091233	0.0034069880
4.9035088	0.0031690715	0.0031575458	0.0034533184
4.9473684	0.0031731816	0.0031618641	0.0034523860
4.9912281	0.0031366026	0.0031256273	0.0034076053
5.0350877	0.0030630195	0.0030525209	0.0033226005
5.0789474	0.0029561468	0.0029462573	0.0032010883
5.1228070	0.0028196435	0.0028104919	0.0030467855
5.1666667	0.0026570507	0.0026487598	0.0028633375
5.2105263	0.0024717455	0.0024644314	0.0026542641
5.2543860	0.0022669105	0.0022606813	0.0024229207
5.2982456	0.0020455142	0.0020404695	0.0021724711
5.3421053	0.0018103008	0.0018065309	0.0019058707
5.3859649	0.0015637873	0.0015613733	0.0016258572
5.4298246	0.0013082653	0.0013072790	0.0013349482
5.4736842	0.0010458077	0.0010354425	0.0010463116
5.5175439	0.00077827772	0.00072942630	0.00078032533
5.5614035	0.00050734003	0.00041878098	0.00051097614
5.6052632	0.00023447300	0.00010519342	0.00023973415
5.6491228	-0.000039018210	-0.00020983280	-0.000032103299
5.6929825	-0.00031198847	-0.00052496537	-0.00030339841
5.7368421	-0.00058343954	-0.00083903095	-0.00057315973
5.7807018	-0.00085250723	-0.0011510028	-0.00084052936
5.8245614	-0.0011184491	-0.0014599889	-0.0011047707
5.8684211	-0.0013806330	-0.0017652197	-0.0013652566
5.9122807	-0.0016385257	-0.0020660377	-0.0016214588
5.9561404	-0.0018916830	-0.0023618861	-0.0018729372
6.0000000	-0.0021397400	-0.0026522994	-0.0021193307
