% signal t-range (microseconds):	0.0000000	912.00000
% threshold	1	64
% threshold	2	37
% threshold	3	0
% threshold	4	0
% threshold	5	0
% threshold	6	0
0.0000000	0.33900265	0.33883643	
8.0000000	0.33719602	0.33762228	
16.000000	0.32748411	0.32661787	
24.000000	0.30615605	0.30681710	
32.000000	0.27673529	0.27740973	
40.000000	0.24275721	0.24335742	
48.000000	0.20473605	0.20395762	
56.000000	0.16401329	0.16387932	
64.000000	0.12344218	0.12296883	
72.000000	0.084745017	0.084302856	
80.000000	0.050899907	0.051144647	
88.000000	0.023838026	0.024441374	
96.000000	0.0029384765	0.0026884190	
104.00000	-0.012535616	-0.012730573	
112.00000	-0.023051691	-0.023055938	
120.00000	-0.029102660	-0.028756368	
128.00000	-0.031611068	-0.031389742	
136.00000	-0.031471385	-0.032525859	
144.00000	-0.029197703	-0.027787675	
152.00000	-0.025305193	-0.025676651	
160.00000	-0.020524166	-0.020860466	
168.00000	-0.015438198	-0.015726356	
176.00000	-0.010518200	-0.010661939	
184.00000	-0.0061389642	-0.0061250043	
192.00000	-0.0025194246	-0.0017977077	
200.00000	0.00024511971	0.00056848861	
208.00000	0.0020206143	0.0013254248	
216.00000	0.0027151754	0.0023109313	
224.00000	0.0025056782	0.0028333693	
232.00000	0.0016270629	0.0024029611	
240.00000	0.000084344801	-0.00041299118	
248.00000	-0.0020644549	-0.0023746213	
256.00000	-0.0045043730	-0.0043227540	
264.00000	-0.0069757981	-0.0073680603	
272.00000	-0.0093159203	-0.0088032772	
280.00000	-0.011375102	-0.011407000	
288.00000	-0.013044328	-0.013017027	
296.00000	-0.014280296	-0.014413979	
304.00000	-0.014976061	-0.015254408	
312.00000	-0.015071056	-0.015098582	
320.00000	-0.014657476	-0.014353756	
328.00000	-0.013842184	-0.013262744	
336.00000	-0.012668563	-0.012793948	
344.00000	-0.011182950	-0.012075103	
352.00000	-0.0095110799	-0.0095655167	
360.00000	-0.0077616246	-0.0071705699	
368.00000	-0.0059826355	-0.0053342739	
376.00000	-0.0042309662	-0.0045471452	
384.00000	-0.0025615412	-0.0035686917	
392.00000	-0.00099803812	-0.0010080105	
400.00000	0.00038862272	0.0012670673	
408.00000	0.0015597935	0.0014168392	
416.00000	0.0025533124	0.0019557886	
424.00000	0.0034011249	0.0038423223	
432.00000	0.0041376625	0.0050169931	
440.00000	0.0047969373	0.0036985991	
448.00000	0.0053923351	0.0054268568	
456.00000	0.0059518204	0.0059981138	
464.00000	0.0065029124	0.0068634254	
472.00000	0.0070285580	0.0071115084	
480.00000	0.0075969479	0.0069858505	
488.00000	0.0082695525	0.0082296347	
496.00000	0.0089333849	0.0098382824	
504.00000	0.0095775754	0.0092091322	
512.00000	0.010207710	0.0099458819	
520.00000	0.010761958	0.010773108	
528.00000	0.011450315	0.011352746	
536.00000	0.012354986	0.011964172	
544.00000	0.013318227	0.014037427	
552.00000	0.014255124	0.014705864	
560.00000	0.014969005	0.014593148	
568.00000	0.015328802	0.014687862	
576.00000	0.015397146	0.015824367	
584.00000	0.015223191	0.015500054	
592.00000	0.014827372	0.014521275	
600.00000	0.014255476	0.013876880	
608.00000	0.013514976	0.013825256	
616.00000	0.012605432	0.012996319	
624.00000	0.011624070	0.011159966	
632.00000	0.010601055	0.010979056	
640.00000	0.0095423068	0.0097390792	
648.00000	0.0084794674	0.0074136419	
656.00000	0.0072975236	0.0079993750	
664.00000	0.0059658618	0.0057055971	
672.00000	0.0045416908	0.0046961579	
680.00000	0.0030415958	0.0034720506	
688.00000	0.0016185806	0.0016984884	
696.00000	0.00035400056	-0.00058963873	
704.00000	-0.00079943204	-0.0010324369	
712.00000	-0.0018628990	-0.0010378879	
720.00000	-0.0029128809	-0.0018731367	
728.00000	-0.0039827890	-0.0044843249	
736.00000	-0.0050490267	-0.0063048105	
744.00000	-0.0060887957	-0.0059549198	
752.00000	-0.0070419282	-0.0073309539	
760.00000	-0.0078874976	-0.0071011165	
768.00000	-0.0085960939	-0.0083004994	
776.00000	-0.0091265482	-0.0091163088	
784.00000	-0.0095450838	-0.010142143	
792.00000	-0.0098750609	-0.0090495403	
800.00000	-0.010073928	-0.010339148	
808.00000	-0.010122104	-0.010557036	
816.00000	-0.0099531181	-0.010011159	
824.00000	-0.0095585260	-0.010356653	
832.00000	-0.0089543348	-0.0073072021	
840.00000	-0.0081622105	-0.0084279396	
848.00000	-0.0072995464	-0.0079567965	
856.00000	-0.0064040359	-0.0059340378	
864.00000	-0.0055287705	-0.0055726856	
872.00000	-0.0047814362	-0.0049927995	
880.00000	-0.0040204988	-0.0043637442	
888.00000	-0.0031671968	-0.0025498764	
896.00000	-0.0024092638	-0.0025277594	
904.00000	-0.0018504594	-0.0021380979	
912.00000	-0.0015492999	-0.0013575296	
