% signal t-range (nanoseconds):	0.0000000	912.00000
% breakpoint	1	1.9185552
% svcs	1	0	0	0
% svcs	2	15	36	36
0.0000000	0.33569186	0.42516409
8.0000000	0.33442303	0.40696783
16.000000	0.32377890	0.37283757
24.000000	0.29920729	0.32639432
32.000000	0.26508669	0.27221030
40.000000	0.22587343	0.21514389
48.000000	0.18198181	0.15959683
56.000000	0.13495557	0.10900424
64.000000	0.088487333	0.065539068
72.000000	0.044789809	0.030105213
80.000000	0.0076580958	0.0025652645
88.000000	-0.020457451	-0.017914850
96.000000	-0.040417720	-0.032462151
104.00000	-0.053274570	-0.042183878
112.00000	-0.059655913	-0.047960868
120.00000	-0.060213134	-0.050374741
128.00000	-0.056322031	-0.049772590
136.00000	-0.049291593	-0.046364915
144.00000	-0.039779510	-0.040373532
152.00000	-0.028548592	-0.032129852
160.00000	-0.016581337	-0.022114861
168.00000	-0.0045943575	-0.010978583
176.00000	0.0064889070	0.00054093860
184.00000	0.016041289	0.011680641
192.00000	0.023926545	0.021715955
200.00000	0.030045605	0.030076027
208.00000	0.034467223	0.036347324
216.00000	0.037277873	0.040305080
224.00000	0.038487605	0.041945515
232.00000	0.038203417	0.041422740
240.00000	0.036554238	0.039023728
248.00000	0.033628438	0.035140469
256.00000	0.029750221	0.030207463
264.00000	0.025322507	0.024650078
272.00000	0.020335704	0.018851620
280.00000	0.014859348	0.013152669
288.00000	0.0093862399	0.0078210821
296.00000	0.0042903504	0.0030462089
304.00000	-0.00020425657	-0.0010332206
312.00000	-0.0038811990	-0.0043176480
320.00000	-0.0066737089	-0.0067440731
328.00000	-0.0086395926	-0.0082958892
336.00000	-0.0095980876	-0.0090012518
344.00000	-0.0094738281	-0.0089042001
352.00000	-0.0085577141	-0.0080968385
360.00000	-0.0071111607	-0.0067199999
368.00000	-0.0052901554	-0.0049388122
376.00000	-0.0032569901	-0.0029414326
384.00000	-0.0011730403	-0.00089752595
392.00000	0.00083232264	0.0010392582
400.00000	0.0026013200	0.0027292696
408.00000	0.0040690791	0.0040845663
416.00000	0.0051619792	0.0050670228
424.00000	0.0058458706	0.0056791186
432.00000	0.0062591142	0.0059634044
440.00000	0.0063904904	0.0059814518
448.00000	0.0063436945	0.0057981738
456.00000	0.0062917657	0.0054754238
464.00000	0.0059012523	0.0050783371
472.00000	0.0050898125	0.0046528085
480.00000	0.0040763791	0.0042199839
488.00000	0.0029251944	0.0038007996
496.00000	0.0020973256	0.0034037487
504.00000	0.0018395685	0.0030307923
512.00000	0.0019454345	0.0027023134
520.00000	0.0022800634	0.0024383961
528.00000	0.0026153909	0.0022522722
536.00000	0.0027955377	0.0021402636
544.00000	0.0028327988	0.0020826024
552.00000	0.0027423146	0.0020587795
560.00000	0.0025337160	0.0020291035
568.00000	0.0022187488	0.0019513166
576.00000	0.0018206408	0.0017988217
584.00000	0.0013458235	0.0015432757
592.00000	0.00081337446	0.0011658538
600.00000	0.00027250721	0.00066574070
608.00000	-0.00031626916	0.000059333122
616.00000	-0.00097482396	-0.00062104998
624.00000	-0.0015935689	-0.0013385833
632.00000	-0.0021724247	-0.0020590975
640.00000	-0.0026600741	-0.0027472509
648.00000	-0.0029491786	-0.0033591008
656.00000	-0.0032786222	-0.0038551081
664.00000	-0.0037354649	-0.0042074023
672.00000	-0.0041571356	-0.0043773838
680.00000	-0.0044910992	-0.0043319769
688.00000	-0.0044941592	-0.0040662445
696.00000	-0.0040168455	-0.0035850772
704.00000	-0.0032216218	-0.0029143374
712.00000	-0.0022464023	-0.0020944551
720.00000	-0.0011529162	-0.0011683771
728.00000	-0.000033265643	-0.00019009484
736.00000	0.0010539536	0.00078623815
744.00000	0.0020841190	0.0017088833
752.00000	0.0029073419	0.0025319904
760.00000	0.0034618546	0.0032245812
768.00000	0.0037745510	0.0037512826
776.00000	0.0038339865	0.0040810041
784.00000	0.0037759737	0.0042035926
792.00000	0.0036856216	0.0041183950
800.00000	0.0034873323	0.0038290385
808.00000	0.0031669588	0.0033493684
816.00000	0.0026922300	0.0027034233
824.00000	0.0019938014	0.0019170258
832.00000	0.0012074177	0.0010254361
840.00000	0.00045291117	0.000079943283
848.00000	-0.00040974493	-0.00087016307
856.00000	-0.0013323395	-0.0017749741
864.00000	-0.0023096771	-0.0025804485
872.00000	-0.0033859572	-0.0032433323
880.00000	-0.0041188707	-0.0037228648
888.00000	-0.0044249438	-0.0039985550
896.00000	-0.0043337730	-0.0040805867
904.00000	-0.0037649085	-0.0039830613
912.00000	-0.0034097571	-0.0037246537
